o_apple_key,o_opendb_key,o_flag,apple_id,apple_Artist,apple_Track,apple_Album,apple_Track_Explicitness,apple_Album_Year,apple_Duration,opendb_id,opendb_Artist,opendb_Track,opendb_Album,opendb_Track_Explicitness,opendb_Album_Year,opendb_Duration
A5463,B26558,False,A5463,Regina Spektor,Dear Theodosia (feat. Ben Folds),The Hamilton Mixtape,notExplicit,2016,145787,B26558,Loving Caliber,Beyond The Horizon (feat. Lauren Dunn),From The Vaults: Loving Caliber and Friends,notExplicit,2023,201000
A915,B26799,False,A915,Flo Rida,Who Dat Girl (feat. Akon),"Only One Flo, Pt. 1",notExplicit,2010,200880,B26799,Chiara Civello,I Will Wait for You (feat. Anat Cohen),Chansons,notExplicit,2021,258000
A5062,B26858,False,A5062,The Black Keys,Bullet In the Brain,Turn Blue,notExplicit,2014,255944,B26858,Sungha Jung,Sunset In Paris,Monologue,notExplicit,2014,231000
A3663,B27123,False,A3663,Jake Bugg,Simple As This,The Fault In Our Stars (Music From the Motion Picture),notExplicit,2012,197440,B27123,Porretas,Simplemente Es Asín,Rocanrol,notExplicit,1998,142000
A4322,B27417,False,A4322,P!nk,Revenge (feat. Eminem),Beautiful Trauma,explicit,2017,226159,B27417,Spray Allen,Judith's Revenge (feat. Angelnumber 8),Needful Things,Explicit,2022,215000
A3663,B27548,False,A3663,Jake Bugg,Simple As This,The Fault In Our Stars (Music From the Motion Picture),notExplicit,2012,197440,B27548,Grupo Kilometro 24,Simplemente Gracias,Y Seguimos Adelande,notExplicit,2024,214000
A6396,B27875,False,A6396,Train,Angel in Blue Jeans,Bulletproof Picasso,notExplicit,2014,205980,B27875,Firmament,Angels in Vermilion,Deadringer,notExplicit,2023,221000
A2550,B27976,False,A2550,Stevie Ray Vaughan & Double Trouble,Pride and Joy,The Essential Stevie Ray Vaughan and Double Trouble,notExplicit,1983,219400,B27976,Pastor Courage,Prayer and Intimacy,Prayer and Intimacy,notExplicit,2024,4716000
A3663,B28146,False,A3663,Jake Bugg,Simple As This,The Fault In Our Stars (Music From the Motion Picture),notExplicit,2012,197440,B28146,Los Tri-O,Simplemente Gracias,Simplemente Gracias,notExplicit,2022,183000
A6396,B28274,False,A6396,Train,Angel in Blue Jeans,Bulletproof Picasso,notExplicit,2014,205980,B28274,Kevin Penkin,Angels With Blades,Rebel Cops,notExplicit,2019,315000
A5708,B28314,False,A5708,Lin-Manuel Miranda,Valley Forge (Demo),The Hamilton Mixtape,explicit,2016,166413,B28314,Codeine,Castle (SOS Demo),When I See the Sun,notExplicit,2012,270000
A274,B28375,False,A274,Arctic Monkeys,Do I Wanna Know?,AM,notExplicit,2013,272394,B28375,Trance Dance,Hoodoo Wanna Voodoo,A-HO-HO,notExplicit,1986,205000
A5072,B28529,False,A5072,G-Eazy,Factory Girl (Skit),These Things Happen,notExplicit,2014,13400,B28529,French Montana,Prayer (Skit),They Got Amnesia,Explicit,2021,62000
A3237,B28663,False,A3237,Eric Carmen,Hungry Eyes,Dirty Dancing (Original Motion Picture Soundtrack),notExplicit,1987,248427,B28663,Dave Gross,I'm So Hungry Blues,Take the Gamble,notExplicit,2006,251000
A7753,B28699,False,A7753,Trans-Siberian Orchestra,The First Noel (Instrumental),Christmas Eve and Other Stories,notExplicit,1996,54893,B28699,Simply Instrumental Worship,Church of Trees (Instrumental Version),Christian Harp Music - Amazing Grace,notExplicit,2017,242000
A6173,B28715,False,A6173,Miranda Lambert,Keeper of the Flame,The Weight of These Wings,notExplicit,2016,239732,B28715,John Parker,Mother Of The Year,Dallas - Original Televison Show Soundtrack,notExplicit,2011,122000
A1265,B29073,False,A1265,Gavin DeGraw,I Don't Want to Be,Chariot,notExplicit,2003,217760,B29073,DJ Encore,Nobody Wants to Try,Unique,notExplicit,2007,211000
A3,B29320,False,A3,Journey,Don't Stop Believin' (2024 Remaster),Greatest Hits (2024 Remaster),notExplicit,1981,250835,B29320,Alison Moyet,Hoodoo (Single Version; 2016 Remaster),Hoodoo (Deluxe Version),notExplicit,1991,247000
A360,B29329,False,A360,Karmin,Brokenhearted,Hello,notExplicit,2012,227147,B29329,José Calle,Broken Seaplane Two,Broken Seaplane Two,notExplicit,2024,398000
A653,B29349,False,A653,"Christopher Jackson, Lin-Manuel Miranda, Leslie Odom, Jr. & Original Broadway Cast of ""Hamilton""",Right Hand Man,Hamilton: An American Musical (Original Broadway Cast Recording),explicit,2015,321697,B29349,Neila Invo,Bright and Tempting,Bright and Tempting,notExplicit,2021,229000
A1654,B29414,False,A1654,Glen Hansard,Fallen from the Sky,Once (Music from the Motion Picture),notExplicit,2007,205001,B29414,Magic: The Gathering,Fallen Praetor,Streets of New Capenna (Official Soundtrack),notExplicit,2022,210000
A3663,B29808,False,A3663,Jake Bugg,Simple As This,The Fault In Our Stars (Music From the Motion Picture),notExplicit,2012,197440,B29808,Calibre 50,Simplemente Gracias,Las Número 1 De,notExplicit,2021,204000
A8543,B29903,False,A8543,HAIM,Let Me Go,Days Are Gone,notExplicit,2013,248400,B29903,Anjunabeats,Let Me Go (ABGT379),Group Therapy 379,notExplicit,2020,278000
A8870,B30121,False,A8870,Natalie Grant,I Will Not Be Moved,Relentless,notExplicit,2008,230333,B30121,Zoe Grace,I Will Stay (R&B),I Will Stay,notExplicit,2024,239000
A4554,B31074,False,A4554,Foster the People,Coming of Age,Supermodel,notExplicit,2014,280027,B31074,Candye Kane,Coming Out Swingin',Coming Out Swingin' (feat. Laura Chavez),notExplicit,2013,162000
A7128,B31155,False,A7128,David Bowie,Modern Love,Best of Bowie,notExplicit,1983,288467,B31155,Cafe Lounge,Modern Groovy Swing,Aromatic Jazz in a Small Cafe: Alternative Style Improvisation,notExplicit,2022,184000
A2196,B31342,False,A2196,P.O.D.,Youth of the Nation,Greatest Hits: The Atlantic Years,notExplicit,2001,258173,B31342,HOYO-MiX,End of Domination,Paradox (Honkai Impact 3rd Original Soundtrack),notExplicit,2022,66000
A7368,B31490,False,A7368,Chris Young,Losing Sleep,Losing Sleep,notExplicit,2017,180501,B31490,Becky Hill,Losing (Reso Remix),Losing EP,notExplicit,2014,296000
A3761,B31575,False,A3761,Casting Crowns,Broken Together,Thrive,notExplicit,2003,285440,B31575,Claire,Broken Promise Land,The Great Escape,notExplicit,2013,258000
A3459,B31603,False,A3459,Led Zeppelin,Going to California,Led Zeppelin IV (Remastered),notExplicit,1971,212160,B31603,SMRTDEATH,Crying to Cocorosie,Sethany the Strange,Explicit,2017,194000
A1187,B31922,False,A1187,The Goo Goo Dolls,Better Days,Better Days - Single,notExplicit,2005,215600,B31922,Miranda Ballaro,Brighter Days Ahead,Fight For Love,notExplicit,2023,144000
A1116,B32020,False,A1116,One Direction,What a Feeling,Made In The A.M. (Deluxe Edition),notExplicit,2015,200539,B32020,Kohmi Hirose,What a hot winter!!,LOVEBIRD,notExplicit,2004,231000
A1362,B32108,False,A1362,Big Time Rush,Boyfriend,BTR,notExplicit,2010,201040,B32108,The Chiffons,My Boyfriend's Back,The Chiffons Absolutely The Best!,notExplicit,2004,126000
A3901,B32324,False,A3901,Jason Mraz,You and I Both,Waiting for My Rocket to Come,notExplicit,2002,218240,B32324,Sweet Plot,Me and Baby Brother,The Plot Thickens,notExplicit,2017,246000
A188,B32705,False,A188,Jason Derulo,Want to Want Me,Everything Is 4,notExplicit,2015,207719,B32705,Duke Ellington,Sonnet to Hank Cinq,The Very Best of Duke Ellington,notExplicit,2021,79000
A1954,B32728,False,A1954,Willie Nelson,Always On My Mind,16 Biggest Hits,notExplicit,1982,213107,B32728,Discharge,Always Restrictions,Free Speech for the Dumb: Anthology,Explicit,2016,82000
A2744,B32878,False,A2744,John Legend,Love Me Now,Darkness and Light,notExplicit,2016,210293,B32878,Christer Sjögren,I Love Europe (New),Mitt sköna sextiotal,notExplicit,2008,181000
A2038,B33189,False,A2038,GROUPLOVE,Let Me In,The Fault In Our Stars (Music From the Motion Picture),notExplicit,2014,239653,B33189,Gudda Gudda,Let Me In (Screwed),Guddaville (Screwed),Explicit,2009,183000
A35,B33520,False,A35,twenty one pilots,Stressed Out,Blurryface,notExplicit,2015,202335,B33520,Relaxing Music For Stress Relief,Stress Relief Music,"Stress Relief Music: Calm Music and Zen Garden, Ambient Relaxing Music, Sleep and Meditation Music",notExplicit,2021,146000
A9380,B33588,False,A9380,Kenny Chesney,Makes Me Wonder,Welcome to the Fishbowl,notExplicit,2012,192929,B33588,Kursiva,Spaceship Commander,Waveform Shapeshifter LP,notExplicit,2017,293000
A501,B33606,False,A501,Christina Perri,Jar of Hearts,Lovestrong. (Deluxe Version),notExplicit,2010,246587,B33606,Mike Rowland,Garden Of Treasures,Lady Of The Lake,notExplicit,1999,295000
A6149,B33915,False,A6149,Tamar Braxton,Love and War,Love and War,notExplicit,2012,241982,B33915,George Nooks,Wolves And Leopards,A Dennis Brown Tribute,notExplicit,2016,229000
A35,B34080,False,A35,twenty one pilots,Stressed Out,Blurryface,notExplicit,2015,202335,B34080,Ocean Sounds,Stress Relief Ocean,"""!! Sound Of The Ocean ""!!",notExplicit,2020,157000
A1141,B34098,False,A1141,The Jacksons,Enjoy Yourself,The Essential Michael Jackson,notExplicit,1976,205125,B34098,Take This To Your Grave,Devour Your Beliefs,Devour Your Beliefs,Explicit,2020,173000
A8741,B34125,False,A8741,Donna Lewis & Richard Marx,At the Beginning,Anastasia (Music from the Motion Picture),notExplicit,1997,220865,B34125,National Philharmonic Orchestra,At the Ruins of Ani,Meetings with Remarkable Men (Original Soundtrack Recording),notExplicit,1979,191000
A4370,B34145,False,A4370,Harry Styles,Ever Since New York,Harry Styles,notExplicit,2017,253387,B34145,Lavell Crawford,Emergency Neighbors,The Comedy Vaccine,Explicit,2021,289000
A35,B34351,False,A35,twenty one pilots,Stressed Out,Blurryface,notExplicit,2015,202335,B34351,Music for Relaxing Energy,Stress Relief Music,528 Hz: Healing Frequencies for Calm Spiritual Cleansing,notExplicit,2022,124000
A8275,B34406,False,A8275,Trans-Siberian Orchestra,The Prince of Peace,Christmas Eve and Other Stories,notExplicit,1996,212733,B34406,Relaxing Music Therapy,Echoes of Peace,50 Deep Chill Ambient Sounds to Relax and Unwind,notExplicit,2019,94000
A4080,B34422,False,A4080,MAX,Lights Down Low (feat. gnash),Lights Down Low - Single,notExplicit,2016,225013,B34422,Cam'ron & Vado,"Lights, Camera, Action (feat. Skylynn)",Gunz N' Butta,Explicit,2011,190000
A194,B34788,False,A194,Flo Rida,In the Ayer (feat. Will.I.am),Mail On Sunday (Deluxe Version),notExplicit,2008,220560,B34788,DJ Screw,In The House Tonight (feat. Lil’ Flip),The Legend,Explicit,2001,287000
A3482,B34793,False,A3482,P!nk,It's All Your Fault,Funhouse (Deluxe Version),notExplicit,2008,232013,B34793,8D Headphones Jazz,It's a Blue World,Relaxing Jazz Music for Work & Study,notExplicit,2021,238000
A279,B34836,False,A279,Lil Jon & The East Side Boyz,Get Low (feat. Ying Yang Twins),Kings Of Crunk,explicit,2002,334067,B34836,Jr Crown,Street Luv (feat. Yella Yurz & Kenjie),Street Luv (feat. Yella Yurz & Kenjie),Explicit,2023,217000
A2753,B34867,False,A2753,Marc Anthony,I Need to Know,Marc Anthony,notExplicit,1999,227707,B34867,Armin van Buuren,I Need Love (Mixed),A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),notExplicit,2019,60000
A2264,B35089,False,A2264,Kenny Chesney,The Good Stuff,"No Shoes, No Shirt, No Problems",notExplicit,2002,200352,B35089,Sophie Hutchings,The Golden Eternity,A World Outside,notExplicit,2023,350000
A8275,B35135,False,A8275,Trans-Siberian Orchestra,The Prince of Peace,Christmas Eve and Other Stories,notExplicit,1996,212733,B35135,Music For Dogs,Echoes of Peace,Sleepy Tracks for a Great Nights Sleep for Dogs,notExplicit,2020,78000
A2274,B35181,False,A2274,Trick Daddy,Let's Go (feat. Twista & Lil' Jon),Thug Matrimony: Married to the Streets,explicit,2004,222200,B35181,Thizz Latin Richmond,To the Top (feat. Figga 8 & Rives DGO),Thizzworld Compilation 2012,Explicit,2012,266000
A7361,B35257,False,A7361,Jo Dee Messina,Lesson In Leavin',Jo Dee Messina: Greatest Hits,notExplicit,1998,218680,B35257,Warpath,Visions And Reality,Disharmonic Revelations,notExplicit,2022,245000
A2144,B35420,False,A2144,Sara Bareilles & Ingrid Michaelson,Winter Song,The Hotel Café presents... Winter Songs,notExplicit,2008,266640,B35420,Grand Avenue,Winter's Passing By,The Outside,notExplicit,2007,276000
A7554,B35567,False,A7554,Morgan Wallen,Single Than She Was,One Thing At A Time,notExplicit,2023,160348,B35567,Vagabond,Silent Woman Sheila,Vagabond,notExplicit,2009,271000
A8275,B35635,False,A8275,Trans-Siberian Orchestra,The Prince of Peace,Christmas Eve and Other Stories,notExplicit,1996,212733,B35635,Music for Reading,Echoes of Peace,60 Songs for Relaxation,notExplicit,2019,94000
A8054,B35764,False,A8054,Wiz Khalifa,True Colors (feat. Nicki Minaj),Blacc Hollywood (Deluxe Version),explicit,2014,255143,B35764,G Fredo,Street Scars (feat. Big Gucci Ray Ray),34 Baby,Explicit,2022,95000
A2552,B35768,False,A2552,Meek Mill,Believe It (feat. Rick Ross),Dreams and Nightmares (Deluxe Version),explicit,2012,239307,B35768,Classmatic,Lately (Terrace Mix) (feat. Leah Rose),Lately,notExplicit,2023,333000
A4865,B35814,False,A4865,"Peter, Paul & Mary",Blowin' In the Wind,"The Very Best of Peter, Paul and Mary",notExplicit,1962,176693,B35814,Casey,Flowers By The Bed,Where I Go When I Am Sleeping,notExplicit,2018,224000
A6035,B35844,False,A6035,Paramore,That's What You Get,Riot!,notExplicit,2007,220437,B35844,Vincent Ingala,What's Option B?,Echoes Of The Heart,notExplicit,2020,219000
A7052,B36022,False,A7052,D’Angelo and The Vanguard,Really Love,Black Messiah,notExplicit,2014,344347,B36022,J-Diggs,Really Not A Rapper,California Livin Part 2,Explicit,2006,271000
A2547,B36144,False,A2547,3OH!3,Double Vision,Streets of Gold (Deluxe Version),notExplicit,2010,190707,B36144,Guns N' Roses,Double Talkin' Jive,Use Your Illusion I,Explicit,2022,203000
A955,B36203,False,A955,Fun.,It Gets Better,Some Nights,notExplicit,2012,216147,B36203,Alicia Clara,Flowers Were Better,Outsider/Unusual,notExplicit,2021,286000
A6865,B36228,False,A6865,Bruce Hornsby & The Range,Mandolin Rain,Greatest Radio Hits (Remastered),notExplicit,1986,317693,B36228,Sleep Music,Indian Monsoon Rain,Rainy Summer Day,notExplicit,2023,163000
A8275,B36309,False,A8275,Trans-Siberian Orchestra,The Prince of Peace,Christmas Eve and Other Stories,notExplicit,1996,212733,B36309,Relaxing Music,Echoes of Peace,Deep Sleep Sounds | Meditation,notExplicit,2020,78000
A4370,B36757,False,A4370,Harry Styles,Ever Since New York,Harry Styles,notExplicit,2017,253387,B36757,Udo Jürgens,Moskau - New York,Das Blaue Album,notExplicit,1988,311000
A7433,B36775,False,A7433,Red Hot Chili Peppers,"Dance, Dance, Dance",I'm with You,notExplicit,2011,225398,B36775,Joint Heirs,Day of Vengeance,Hidden In Plain Sight,notExplicit,2023,208000
A671,B36791,False,A671,"Daveed Diggs, Leslie Odom, Jr., Okieriete Onaodowan & Original Broadway Cast of ""Hamilton""",What'd I Miss,Hamilton: An American Musical (Original Broadway Cast Recording),notExplicit,2015,236701,B36791,Steve Lawrence,What's New Pussycat,The Steve Lawrence Show,notExplicit,1965,138000
A4191,B37019,False,A4191,USHER,Keep On Dancin',COMING HOME,notExplicit,2024,191541,B37019,Young Money,Streets Is Watchin',We Are Young Money,Explicit,2009,222000
A4384,B37026,False,A4384,alt-J,Hunger of the Pine,This Is All Yours,notExplicit,2014,299711,B37026,Otis Spann,Hungry Country Girl,The Complete Blue Horizon Sessions,notExplicit,2006,344000
A5718,B37149,False,A5718,Frank Sinatra,Fly Me to the Moon,Essentials Jazz,notExplicit,2000,150133,B37149,Bridget St. John,Ask Me No Questions,"Fly High: A Collection of Album Highlights, Singles and B-Sides, Demos, Live Recordings and Interviews",notExplicit,2016,469000
A2196,B37198,False,A2196,P.O.D.,Youth of the Nation,Greatest Hits: The Atlantic Years,notExplicit,2001,258173,B37198,Embrional,Day of Damnation,Evil Dead,Explicit,2019,248000
A2547,B37563,False,A2547,3OH!3,Double Vision,Streets of Gold (Deluxe Version),notExplicit,2010,190707,B37563,Tedax Max,"Double Binks, Pt. 2","Double Binks, Pt. 2",Explicit,2020,125000
A5262,B37604,False,A5262,Never Shout Never,On the Brightside,The Summer EP,notExplicit,2009,125668,B37604,Chimp Spanner,At the Dream's Edge,At the Dreams Edge,notExplicit,2009,232000
A7482,B37667,False,A7482,Morgan Wallen,In The Bible (feat. HARDY),One Thing At A Time,notExplicit,2023,195326,B37667,TV Rock,In The Air (Axwell Remix) (feat. Rudy),In The Air (feat. Rudy),notExplicit,2009,425000
A6334,B37954,False,A6334,Jack White,Missing Pieces,Blunderbuss,notExplicit,2012,206640,B37954,Stephanie Montes Tu,Kissing Willie Flat,Kiss It Better Fishing,notExplicit,2023,105000
A2454,B37959,False,A2454,Lauv,I Like Me Better,I Like Me Better - Single,notExplicit,2017,197437,B37959,The Nichols Family & Stephen Ray Nichols & Family,I Have Been Blessed,Before Your Home Is Just a Memory,notExplicit,2011,271000
A1081,B38613,False,A1081,Eagles,Take It Easy,Their Greatest Hits 1971-1975,notExplicit,1972,211579,B38613,2nd Chapter of Acts,Takin' the Easy Way,Collector Series: Rejoice / Singer Sower,notExplicit,1990,245000
A6035,B38670,False,A6035,Paramore,That's What You Get,Riot!,notExplicit,2007,220437,B38670,Autumn!,What's The Point!,Solitary 2,Explicit,2024,112000
A5775,B38740,False,A5775,Ray LaMontagne,All the Wild Horses,Trouble,notExplicit,2004,196453,B38740,Sir Adrian Boult,All We Like Sheep,"Handel's ""Messiah Choruses""",notExplicit,2013,264000
A196,B38745,False,A196,Beyoncé,Crazy in Love (feat. Jay-Z),Dangerously in Love,notExplicit,2003,236133,B38745,Lil' Flip,Shawty Wanna Roll (feat. Jay Townsend),Ahead Of My Time,Explicit,2010,292000
A6502,B38791,False,A6502,Meek Mill,"Tony Story, Pt. 2",Dreams and Nightmares (Deluxe Version),explicit,2012,263572,B38791,Fabrizio Paterlini,"Frozen River, Pt. 2",Fragments Found,notExplicit,2010,247000
A908,B38798,False,A908,Gavin DeGraw,In Love With a Girl,Gavin DeGraw,notExplicit,2008,206000,B38798,Shiv-R,Shadow With a Voice,Wax Wings Will Burn,notExplicit,2014,290000
A7371,B39016,False,A7371,Martin Garrix & Dua Lipa,Scared to Be Lonely,Scared To Be Lonely - Single,notExplicit,2017,220883,B39016,Kye Kye,Scared or Selfish,Fantasize,notExplicit,2014,244000
A2454,B39036,False,A2454,Lauv,I Like Me Better,I Like Me Better - Single,notExplicit,2017,197437,B39036,Leslie Isaacs,I Have Been Blessed,I Have Been Blessed,notExplicit,2019,383000
A2196,B39139,False,A2196,P.O.D.,Youth of the Nation,Greatest Hits: The Atlantic Years,notExplicit,2001,258173,B39139,CombiChrist,Age of Mutation,No Redemption (Official DMC Devil May Cry Soundtrack),notExplicit,2012,152000
A8275,B39303,False,A8275,Trans-Siberian Orchestra,The Prince of Peace,Christmas Eve and Other Stories,notExplicit,1996,212733,B39303,Electro Lounge All Stars,Echoes of Peace,Electro House 2022,notExplicit,2022,147000
A35,B39438,False,A35,twenty one pilots,Stressed Out,Blurryface,notExplicit,2015,202335,B39438,Relaxing Music,Stress Relief Music,Calm Music: Relaxing Nature Music for Anxiety and Insomnia,notExplicit,2022,128000
